Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD2394963,CUS4299,B2B,Passion Fruit Juice,Juices,4.15,69,0.05,272.03,Rheinland-Pfalz,2023-12-03
ORD823955,CUS7136,B2B,Volvic Touch,Water,1.63,80,0.1,117.36,Thüringen,2023-10-21
ORD1666556,CUS1032,B2B,Red Bull,Soft Drinks,2.64,12,0.05,30.1,Niedersachsen,2021-06-03
ORD124381,CUS4969,B2C,Jever,Alcoholic Beverages,1.99,7,0.0,13.93,Nordrhein-Westfalen,2023-10-29
ORD2502254,CUS2770,B2C,San Pellegrino,Water,0.89,4,0.0,3.56,Berlin,2022-12-08
ORD2605775,CUS1751,B2B,San Pellegrino,Water,1.46,81,0.15,100.52,Nordrhein-Westfalen,2021-08-04
ORD1346388,CUS5929,B2C,Passion Fruit Juice,Juices,2.93,10,0.0,29.3,Brandenburg,2021-08-09
ORD816588,CUS3196,B2C,Red Bull,Soft Drinks,2.28,2,0.0,4.56,Thüringen,2022-05-26
ORD2440952,CUS4992,B2B,Coca-Cola,Soft Drinks,0.56,43,0.1,21.67,Baden-Württemberg,2021-10-30
ORD217671,CUS7489,B2C,Cranberry Juice,Juices,3.46,2,0.0,6.92,Mecklenburg-Vorpommern,2021-03-23
ORD353288,CUS1258,B2C,Granini Apple,Juices,1.64,14,0.0,22.96,Mecklenburg-Vorpommern,2022-04-23
ORD134930,CUS424,B2C,Riesling,Alcoholic Beverages,4.07,2,0.0,8.14,Rheinland-Pfalz,2021-08-03
ORD685308,CUS7890,B2C,Selters,Water,0.46,3,0.0,1.38,Bayern,2021-07-23
ORD2290780,CUS9128,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,12,0.0,24.48,Hessen,2023-09-04
ORD727896,CUS1440,B2C,Gerolsteiner,Water,1.01,13,0.0,13.13,Saarland,2021-10-13
ORD1140430,CUS199,B2C,Tomato Juice,Juices,3.23,8,0.0,25.84,Bremen,2021-09-26
ORD1409863,CUS5668,B2B,Mango Juice,Juices,2.14,4,0.05,8.13,Hessen,2021-12-09
ORD1550165,CUS2831,B2B,Augustiner,Alcoholic Beverages,1.13,20,0.05,21.47,Baden-Württemberg,2022-06-07
ORD1288925,CUS4029,B2B,Rockstar,Soft Drinks,2.72,79,0.1,193.39,Hessen,2021-10-09
ORD2947082,CUS7985,B2B,Passion Fruit Juice,Juices,3.35,65,0.1,195.98,Rheinland-Pfalz,2022-10-23
ORD1025747,CUS6056,B2C,San Pellegrino,Water,0.89,5,0.0,4.45,Brandenburg,2022-03-07
ORD2323621,CUS8450,B2B,Apollinaris,Water,1.08,67,0.1,65.12,Bayern,2022-06-04
ORD2652150,CUS463,B2C,Vio Wasser,Water,1.61,9,0.0,14.49,Saarland,2021-05-15
ORD2378343,CUS9086,B2C,San Pellegrino,Water,0.86,8,0.0,6.88,Thüringen,2021-04-21
ORD1831144,CUS2061,B2C,Coca-Cola,Soft Drinks,1.18,9,0.0,10.62,Sachsen,2022-06-05
ORD395655,CUS1293,B2C,Mountain Dew,Soft Drinks,0.96,3,0.0,2.88,Thüringen,2022-01-18
ORD268157,CUS3772,B2C,Vio Wasser,Water,1.71,8,0.0,13.68,Hamburg,2023-02-25
ORD1537582,CUS7362,B2B,Fritz-Kola,Soft Drinks,2.54,39,0.1,89.15,Bremen,2022-10-28
ORD592688,CUS617,B2C,Warsteiner,Alcoholic Beverages,1.08,13,0.0,14.04,Brandenburg,2023-12-29
ORD2575851,CUS4067,B2C,Jever,Alcoholic Beverages,1.88,13,0.0,24.44,Hamburg,2021-07-07
ORD2581905,CUS5398,B2C,Moët & Chandon,Alcoholic Beverages,57.11,10,0.0,571.1,Nordrhein-Westfalen,2021-01-27
ORD267670,CUS2149,B2C,Club Mate,Soft Drinks,2.19,13,0.0,28.47,Saarland,2022-06-20
ORD708321,CUS9135,B2B,Mezzo Mix,Soft Drinks,1.12,83,0.1,83.66,Sachsen-Anhalt,2023-02-12
ORD1364915,CUS9105,B2C,Passion Fruit Juice,Juices,3.02,11,0.0,33.22,Bayern,2022-07-23
ORD2342477,CUS1616,B2B,Bacardi,Alcoholic Beverages,24.87,49,0.1,1096.77,Sachsen-Anhalt,2021-07-25
ORD2132177,CUS3625,B2C,Jack Daniels,Alcoholic Beverages,50.25,9,0.0,452.25,Saarland,2022-11-23
ORD2165277,CUS3830,B2C,Beck's,Alcoholic Beverages,1.55,8,0.0,12.4,Bayern,2023-07-15
ORD649361,CUS2240,B2B,San Pellegrino,Water,0.96,16,0.05,14.59,Mecklenburg-Vorpommern,2023-08-05
ORD2975883,CUS5919,B2C,Volvic Touch,Water,1.38,13,0.0,17.94,Thüringen,2021-11-20
ORD137610,CUS380,B2B,Veuve Clicquot,Alcoholic Beverages,54.14,28,0.05,1440.12,Schleswig-Holstein,2021-09-21
ORD1047686,CUS7880,B2B,Mango Juice,Juices,2.54,9,0.1,20.57,Thüringen,2022-04-11
ORD2064110,CUS289,B2C,Merlot,Alcoholic Beverages,4.35,4,0.0,17.4,Thüringen,2022-08-08
ORD404912,CUS3251,B2B,Red Bull,Soft Drinks,3.23,93,0.1,270.35,Brandenburg,2021-01-25
ORD1682215,CUS7427,B2B,Mezzo Mix,Soft Drinks,1.1,96,0.1,95.04,Baden-Württemberg,2021-06-24
ORD637454,CUS2013,B2C,Passion Fruit Juice,Juices,3.11,15,0.0,46.65,Schleswig-Holstein,2023-01-15
ORD884156,CUS3478,B2B,Krombacher,Alcoholic Beverages,1.5,91,0.1,122.85,Berlin,2022-02-09
ORD2402457,CUS6729,B2C,Red Bull,Soft Drinks,2.35,2,0.0,4.7,Sachsen,2023-07-10
ORD1248291,CUS3656,B2C,Rockstar,Soft Drinks,2.21,2,0.0,4.42,Sachsen-Anhalt,2021-04-27
ORD2389303,CUS520,B2B,Moët & Chandon,Alcoholic Beverages,66.99,32,0.05,2036.5,Baden-Württemberg,2023-03-18
ORD1562714,CUS9542,B2C,Mango Juice,Juices,3.31,2,0.0,6.62,Berlin,2023-06-16
ORD2853672,CUS8581,B2C,Mango Juice,Juices,3.31,10,0.0,33.1,Sachsen-Anhalt,2023-06-10
ORD1501617,CUS3724,B2C,Volvic,Water,0.58,10,0.0,5.8,Thüringen,2023-01-15
ORD1566648,CUS5391,B2B,Riesling,Alcoholic Beverages,10.44,61,0.05,605.0,Hessen,2022-04-06
ORD1753808,CUS9400,B2C,Apollinaris,Water,0.93,4,0.0,3.72,Sachsen,2021-05-09
ORD2077605,CUS1066,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,6,0.0,12.24,Schleswig-Holstein,2023-05-28
ORD195023,CUS7088,B2B,Johnnie Walker,Alcoholic Beverages,38.7,48,0.05,1764.72,Bremen,2021-11-12
ORD189119,CUS9744,B2B,Fanta,Soft Drinks,0.68,15,0.1,9.18,Hamburg,2022-03-16
ORD1112517,CUS1458,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Sachsen,2022-02-24
ORD1087434,CUS9011,B2C,Rauch Multivitamin,Juices,2.38,3,0.0,7.14,Mecklenburg-Vorpommern,2022-02-22
ORD1202831,CUS6524,B2C,Pepsi,Soft Drinks,1.58,14,0.0,22.12,Mecklenburg-Vorpommern,2023-02-12
ORD2227105,CUS9361,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,9,0.0,18.36,Hessen,2023-04-21
ORD1642132,CUS8202,B2C,Passion Fruit Juice,Juices,2.93,9,0.0,26.37,Niedersachsen,2021-06-24
ORD285491,CUS8302,B2C,Kölsch,Alcoholic Beverages,0.93,14,0.0,13.02,Baden-Württemberg,2021-10-10
ORD1661317,CUS2004,B2B,Rauch Multivitamin,Juices,2.11,29,0.1,55.07,Hessen,2023-10-30
ORD695834,CUS4649,B2B,Johnnie Walker,Alcoholic Beverages,21.45,34,0.05,692.83,Brandenburg,2022-01-19
ORD2209015,CUS7041,B2C,Vittel,Water,0.59,1,0.0,0.59,Thüringen,2023-03-02
ORD2992871,CUS8118,B2C,Erdinger Weißbier,Alcoholic Beverages,2.24,13,0.0,29.12,Bremen,2023-07-26
ORD2158472,CUS9448,B2B,Vittel,Water,0.54,31,0.05,15.9,Sachsen-Anhalt,2023-11-04
ORD1103219,CUS1258,B2C,Sprite,Soft Drinks,0.55,13,0.0,7.15,Mecklenburg-Vorpommern,2022-01-03
ORD1292324,CUS2001,B2B,Rotkäppchen Sekt,Alcoholic Beverages,5.08,39,0.05,188.21,Nordrhein-Westfalen,2021-09-14
ORD905492,CUS2904,B2C,Gerolsteiner,Water,1.04,2,0.0,2.08,Thüringen,2022-01-19
ORD1525623,CUS1600,B2C,Vittel,Water,0.59,9,0.0,5.31,Mecklenburg-Vorpommern,2023-10-12
ORD2028829,CUS5548,B2B,Riesling,Alcoholic Beverages,6.34,95,0.15,511.95,Sachsen,2021-05-31
ORD1006973,CUS5875,B2B,Rauch Multivitamin,Juices,2.49,35,0.1,78.44,Hessen,2023-08-31
ORD794842,CUS6376,B2C,Johnnie Walker,Alcoholic Beverages,35.52,1,0.0,35.52,Niedersachsen,2021-06-06
ORD1432992,CUS8325,B2C,Fanta,Soft Drinks,1.19,2,0.0,2.38,Brandenburg,2022-09-13
ORD1486025,CUS1340,B2C,Gerolsteiner,Water,1.07,14,0.0,14.98,Sachsen,2023-08-07
ORD1711143,CUS5816,B2C,Cranberry Juice,Juices,3.56,14,0.0,49.84,Thüringen,2022-01-01
ORD251275,CUS3185,B2B,Club Mate,Soft Drinks,2.19,58,0.1,114.32,Bayern,2022-04-30
ORD571909,CUS5532,B2C,Rockstar,Soft Drinks,2.21,11,0.0,24.31,Hessen,2021-03-14
ORD2350867,CUS81,B2C,Fanta,Soft Drinks,1.19,9,0.0,10.71,Niedersachsen,2022-11-07
ORD2327907,CUS7380,B2C,Gerolsteiner,Water,1.04,10,0.0,10.4,Brandenburg,2022-06-17
ORD1501584,CUS4234,B2B,Jack Daniels,Alcoholic Beverages,18.04,15,0.05,257.07,Nordrhein-Westfalen,2022-07-25
ORD506531,CUS5558,B2B,Mango Juice,Juices,2.15,64,0.05,130.72,Schleswig-Holstein,2021-06-23
ORD2030263,CUS4465,B2C,Jever,Alcoholic Beverages,1.99,14,0.0,27.86,Mecklenburg-Vorpommern,2023-11-20
ORD2224023,CUS4631,B2C,Chardonnay,Alcoholic Beverages,5.03,6,0.0,30.18,Brandenburg,2023-10-05
ORD1658804,CUS2229,B2C,Monster,Soft Drinks,3.31,8,0.0,26.48,Rheinland-Pfalz,2023-09-16
ORD2598771,CUS4243,B2C,Cranberry Juice,Juices,3.67,11,0.0,40.37,Thüringen,2023-06-12
ORD1674971,CUS4780,B2B,Krombacher,Alcoholic Beverages,1.19,12,0.05,13.57,Hamburg,2021-05-10
ORD1595768,CUS2029,B2C,Mezzo Mix,Soft Drinks,0.61,4,0.0,2.44,Baden-Württemberg,2022-03-02
ORD1916779,CUS2718,B2C,Selters,Water,0.47,3,0.0,1.41,Thüringen,2022-10-03
ORD1723096,CUS9605,B2C,Gerolsteiner,Water,1.07,7,0.0,7.49,Schleswig-Holstein,2023-10-24
ORD733074,CUS7817,B2C,Warsteiner,Alcoholic Beverages,1.08,4,0.0,4.32,Sachsen,2023-01-14
ORD2914008,CUS7136,B2B,Gerolsteiner,Water,0.39,73,0.15,24.2,Thüringen,2021-03-21
ORD1795753,CUS5202,B2C,Tomato Juice,Juices,3.43,6,0.0,20.58,Saarland,2023-08-21
ORD883020,CUS4961,B2C,Tomato Juice,Juices,3.43,2,0.0,6.86,Rheinland-Pfalz,2023-10-06
ORD1493683,CUS7093,B2C,Cranberry Juice,Juices,3.67,1,0.0,3.67,Bayern,2023-08-31
ORD947695,CUS2640,B2C,Pepsi,Soft Drinks,1.49,6,0.0,8.94,Sachsen-Anhalt,2021-05-20
ORD744754,CUS2684,B2C,Vio Wasser,Water,1.71,4,0.0,6.84,Nordrhein-Westfalen,2023-09-18
ORD2053150,CUS6656,B2B,Apollinaris,Water,0.8,49,0.1,35.28,Nordrhein-Westfalen,2023-01-10
ORD1586883,CUS6607,B2B,Krombacher,Alcoholic Beverages,1.52,2,0.05,2.89,Mecklenburg-Vorpommern,2022-08-29
ORD1937307,CUS7639,B2C,Evian,Water,1.26,10,0.0,12.6,Bremen,2022-08-20
ORD1097907,CUS2634,B2B,Volvic Touch,Water,1.79,89,0.1,143.38,Bremen,2022-11-28
ORD71263,CUS9718,B2C,Pepsi,Soft Drinks,1.58,11,0.0,17.38,Thüringen,2023-11-03
ORD1112081,CUS1649,B2B,Tanqueray,Alcoholic Beverages,24.68,56,0.15,1174.77,Baden-Württemberg,2021-06-25
ORD2748763,CUS1911,B2C,Mango Juice,Juices,3.21,6,0.0,19.26,Mecklenburg-Vorpommern,2022-01-06
ORD465428,CUS7675,B2B,Apollinaris,Water,1.14,87,0.15,84.3,Sachsen,2021-12-11
ORD422227,CUS884,B2B,Hohes C Orange,Juices,1.51,62,0.1,84.26,Hamburg,2023-08-08
ORD150801,CUS1736,B2C,Havana Club,Alcoholic Beverages,12.96,3,0.0,38.88,Thüringen,2022-04-24
ORD2103503,CUS601,B2B,Mango Juice,Juices,2.2,51,0.05,106.59,Sachsen-Anhalt,2021-10-30
ORD2856482,CUS8715,B2C,Jever,Alcoholic Beverages,1.99,1,0.0,1.99,Bremen,2023-05-31
ORD1619987,CUS5486,B2B,Bacardi,Alcoholic Beverages,18.68,46,0.05,816.32,Hessen,2023-07-02
ORD1235834,CUS5995,B2B,Granini Apple,Juices,1.82,5,0.05,8.64,Mecklenburg-Vorpommern,2021-08-10
ORD2525874,CUS7473,B2C,Merlot,Alcoholic Beverages,4.48,1,0.0,4.48,Saarland,2023-07-29
ORD204286,CUS8055,B2C,Schwip Schwap,Soft Drinks,1.27,6,0.0,7.62,Saarland,2023-05-23
ORD1962741,CUS4197,B2C,Selters,Water,0.47,11,0.0,5.17,Nordrhein-Westfalen,2022-05-16
ORD1884603,CUS6283,B2C,Hohes C Orange,Juices,1.8,6,0.0,10.8,Thüringen,2022-09-06
ORD16717,CUS8289,B2C,Pepsi,Soft Drinks,1.49,11,0.0,16.39,Thüringen,2021-05-11
ORD1213846,CUS1495,B2B,Vittel,Water,0.36,29,0.05,9.92,Hessen,2022-04-11
ORD1721493,CUS9611,B2C,Vio Wasser,Water,1.61,13,0.0,20.93,Baden-Württemberg,2021-02-02
ORD866370,CUS7012,B2C,Fanta,Soft Drinks,1.16,2,0.0,2.32,Bremen,2021-05-12
ORD1254944,CUS7309,B2B,Chardonnay,Alcoholic Beverages,3.34,8,0.05,25.38,Saarland,2021-06-26
ORD769713,CUS1194,B2B,Monster,Soft Drinks,4.29,85,0.1,328.18,Schleswig-Holstein,2023-10-26
ORD406074,CUS9676,B2B,Tomato Juice,Juices,2.83,30,0.05,80.66,Schleswig-Holstein,2021-07-28
ORD297519,CUS9034,B2B,Mango Juice,Juices,3.93,78,0.15,260.56,Nordrhein-Westfalen,2022-06-26
ORD2981734,CUS7891,B2B,Vittel,Water,0.88,91,0.1,72.07,Nordrhein-Westfalen,2021-02-20
ORD2131564,CUS8703,B2C,Volvic,Water,0.58,4,0.0,2.32,Brandenburg,2023-06-13
ORD1378547,CUS1780,B2C,Sprite,Soft Drinks,0.55,9,0.0,4.95,Berlin,2022-02-07
ORD608873,CUS6203,B2C,Volvic Touch,Water,1.46,6,0.0,8.76,Thüringen,2023-05-02
ORD2968692,CUS1605,B2C,Fritz-Kola,Soft Drinks,2.12,4,0.0,8.48,Sachsen,2023-10-17
ORD1634616,CUS1255,B2C,Passion Fruit Juice,Juices,2.93,6,0.0,17.58,Saarland,2021-04-10
ORD2443398,CUS3677,B2C,Beck's,Alcoholic Beverages,1.51,2,0.0,3.02,Berlin,2022-07-14
ORD1690112,CUS7739,B2B,Fritz-Kola,Soft Drinks,2.59,18,0.05,44.29,Sachsen,2021-03-19
ORD1511781,CUS6821,B2C,Tomato Juice,Juices,3.23,12,0.0,38.76,Bremen,2021-02-10
ORD2910082,CUS847,B2C,Tanqueray,Alcoholic Beverages,34.61,9,0.0,311.49,Sachsen,2022-10-12
ORD94592,CUS5829,B2B,Rauch Multivitamin,Juices,3.22,95,0.15,260.02,Sachsen,2022-10-21
ORD2982868,CUS939,B2C,Hohes C Orange,Juices,1.8,3,0.0,5.4,Baden-Württemberg,2022-06-20
ORD501660,CUS2708,B2C,Mountain Dew,Soft Drinks,0.93,15,0.0,13.95,Brandenburg,2021-12-27
ORD2033603,CUS4240,B2C,Club Mate,Soft Drinks,2.13,2,0.0,4.26,Hamburg,2021-08-21
ORD903553,CUS622,B2C,Evian,Water,1.26,13,0.0,16.38,Niedersachsen,2022-06-01
ORD1653570,CUS6862,B2B,Erdinger Weißbier,Alcoholic Beverages,1.91,44,0.1,75.64,Baden-Württemberg,2022-05-06
ORD302522,CUS5354,B2C,Jack Daniels,Alcoholic Beverages,48.79,8,0.0,390.32,Hessen,2021-04-06
ORD2742019,CUS5604,B2C,Augustiner,Alcoholic Beverages,1.09,2,0.0,2.18,Schleswig-Holstein,2021-11-09
ORD2145158,CUS9152,B2B,Gerolsteiner,Water,1.61,87,0.1,126.06,Schleswig-Holstein,2021-02-04
ORD1851171,CUS9798,B2C,Red Bull,Soft Drinks,2.22,1,0.0,2.22,Thüringen,2021-06-01
ORD1789949,CUS6204,B2C,Kölsch,Alcoholic Beverages,0.93,15,0.0,13.95,Sachsen,2021-04-30
ORD1816489,CUS4927,B2C,Evian,Water,1.26,10,0.0,12.6,Saarland,2022-09-25
ORD2092352,CUS2719,B2B,Mango Juice,Juices,3.85,40,0.1,138.6,Baden-Württemberg,2023-12-12
ORD581142,CUS996,B2C,Mountain Dew,Soft Drinks,0.99,2,0.0,1.98,Hamburg,2023-09-15
ORD2710830,CUS967,B2C,Club Mate,Soft Drinks,2.13,13,0.0,27.69,Niedersachsen,2021-10-23
ORD225762,CUS3783,B2C,Hohes C Orange,Juices,1.86,14,0.0,26.04,Rheinland-Pfalz,2023-11-02
ORD732242,CUS7486,B2B,Volvic Touch,Water,1.41,31,0.05,41.52,Sachsen-Anhalt,2021-07-27
ORD2242218,CUS2088,B2B,Selters,Water,1.35,78,0.15,89.51,Niedersachsen,2021-09-12
ORD183805,CUS2894,B2B,Tanqueray,Alcoholic Beverages,37.04,46,0.1,1533.46,Baden-Württemberg,2021-03-30
ORD17647,CUS7706,B2C,Monster,Soft Drinks,3.12,12,0.0,37.44,Sachsen,2021-03-14
ORD339842,CUS2508,B2B,Vio Wasser,Water,1.83,85,0.15,132.22,Saarland,2023-11-11
ORD532307,CUS8778,B2C,Tanqueray,Alcoholic Beverages,35.65,11,0.0,392.15,Mecklenburg-Vorpommern,2023-05-19
ORD843383,CUS8234,B2B,San Pellegrino,Water,0.64,13,0.05,7.9,Sachsen-Anhalt,2022-11-12
ORD401755,CUS5432,B2C,Kölsch,Alcoholic Beverages,0.93,11,0.0,10.23,Niedersachsen,2021-05-20
ORD388640,CUS4292,B2C,Havana Club,Alcoholic Beverages,12.96,3,0.0,38.88,Thüringen,2022-10-01
ORD891733,CUS1562,B2B,Mango Juice,Juices,2.51,66,0.05,157.38,Sachsen-Anhalt,2021-12-12
ORD1773586,CUS3452,B2B,Hohes C Orange,Juices,2.29,52,0.05,113.13,Brandenburg,2023-08-12
ORD757322,CUS781,B2B,Gerolsteiner,Water,1.06,98,0.1,93.49,Sachsen,2023-10-20
ORD898430,CUS8761,B2C,Vittel,Water,0.56,8,0.0,4.48,Sachsen-Anhalt,2021-05-15
ORD1368455,CUS404,B2B,Sprite,Soft Drinks,1.24,76,0.1,84.82,Bayern,2023-03-30
ORD1890929,CUS3918,B2B,Augustiner,Alcoholic Beverages,2.87,96,0.15,234.19,Niedersachsen,2022-03-23
ORD174360,CUS7832,B2B,Selters,Water,0.8,49,0.1,35.28,Bayern,2023-06-12
ORD1082891,CUS7023,B2C,Sprite,Soft Drinks,0.56,10,0.0,5.6,Hamburg,2023-10-24
ORD2637340,CUS4605,B2C,Warsteiner,Alcoholic Beverages,1.05,15,0.0,15.75,Berlin,2022-12-08
ORD2350073,CUS4771,B2C,Fritz-Kola,Soft Drinks,2.05,7,0.0,14.35,Bremen,2022-04-16
ORD402932,CUS6438,B2B,Rockstar,Soft Drinks,2.81,39,0.1,98.63,Hamburg,2021-12-04
ORD2691273,CUS4799,B2C,Tomato Juice,Juices,3.43,10,0.0,34.3,Bayern,2023-12-06
ORD269595,CUS3864,B2B,Volvic Touch,Water,0.89,25,0.05,21.14,Sachsen-Anhalt,2023-08-30
ORD1640477,CUS7455,B2C,Rockstar,Soft Drinks,2.34,7,0.0,16.38,Niedersachsen,2023-08-02
ORD953535,CUS7563,B2C,Mango Juice,Juices,3.12,6,0.0,18.72,Mecklenburg-Vorpommern,2021-03-01
ORD485425,CUS9454,B2C,Selters,Water,0.49,2,0.0,0.98,Saarland,2023-04-30
ORD2713303,CUS6345,B2C,Fanta,Soft Drinks,1.23,3,0.0,3.69,Schleswig-Holstein,2023-08-12
ORD1850290,CUS8785,B2C,Mountain Dew,Soft Drinks,0.96,1,0.0,0.96,Sachsen-Anhalt,2022-12-18
ORD2148946,CUS3404,B2B,Granini Apple,Juices,1.16,21,0.05,23.14,Hamburg,2021-12-14
ORD332003,CUS8798,B2C,Vittel,Water,0.58,14,0.0,8.12,Berlin,2022-11-26
ORD231739,CUS550,B2C,Merlot,Alcoholic Beverages,4.48,11,0.0,49.28,Mecklenburg-Vorpommern,2023-11-05
ORD2216250,CUS5571,B2B,Mezzo Mix,Soft Drinks,1.31,84,0.15,93.53,Schleswig-Holstein,2022-01-04
ORD109830,CUS6271,B2C,Rauch Multivitamin,Juices,2.31,2,0.0,4.62,Hessen,2021-03-05
ORD2455221,CUS507,B2B,Tanqueray,Alcoholic Beverages,56.17,100,0.15,4774.45,Berlin,2022-01-26
ORD1565486,CUS3754,B2C,Mango Juice,Juices,3.31,8,0.0,26.48,Thüringen,2023-01-19
ORD306990,CUS4602,B2C,Pepsi,Soft Drinks,1.49,9,0.0,13.41,Saarland,2021-09-01
ORD2910847,CUS8478,B2B,Tomato Juice,Juices,2.91,83,0.15,205.3,Brandenburg,2023-09-08
ORD2153400,CUS9976,B2C,Hohes C Orange,Juices,1.8,5,0.0,9.0,Nordrhein-Westfalen,2022-05-10
ORD1704926,CUS8188,B2B,Cranberry Juice,Juices,2.79,11,0.05,29.16,Niedersachsen,2023-05-22
ORD530168,CUS7863,B2C,Havana Club,Alcoholic Beverages,12.96,13,0.0,168.48,Bremen,2022-10-04
ORD1951187,CUS7429,B2C,Rauch Multivitamin,Juices,2.38,10,0.0,23.8,Brandenburg,2022-01-20
ORD1582076,CUS5572,B2C,Augustiner,Alcoholic Beverages,1.16,6,0.0,6.96,Bremen,2023-08-21
ORD2161891,CUS2317,B2B,Passion Fruit Juice,Juices,4.14,71,0.15,249.85,Brandenburg,2021-02-03
ORD316698,CUS1991,B2C,Granini Apple,Juices,1.59,2,0.0,3.18,Bayern,2021-01-15
ORD590723,CUS6600,B2C,Hohes C Orange,Juices,1.86,13,0.0,24.18,Sachsen,2023-10-07
ORD1614010,CUS7826,B2C,Mezzo Mix,Soft Drinks,0.59,6,0.0,3.54,Berlin,2021-07-25
ORD2884830,CUS7570,B2C,Coca-Cola,Soft Drinks,1.07,7,0.0,7.49,Berlin,2022-09-02
ORD1487544,CUS4734,B2C,Mountain Dew,Soft Drinks,0.93,13,0.0,12.09,Thüringen,2021-02-10
ORD1724966,CUS1788,B2C,Gerolsteiner,Water,1.04,1,0.0,1.04,Brandenburg,2022-12-12
ORD799684,CUS7391,B2B,Jever,Alcoholic Beverages,0.88,69,0.05,57.68,Thüringen,2022-05-05
ORD2630007,CUS7111,B2C,Hohes C Orange,Juices,1.8,7,0.0,12.6,Baden-Württemberg,2022-09-16
ORD471546,CUS3368,B2C,Tomato Juice,Juices,3.43,12,0.0,41.16,Bremen,2023-10-30
ORD1731716,CUS4026,B2C,Warsteiner,Alcoholic Beverages,1.08,3,0.0,3.24,Nordrhein-Westfalen,2023-05-28
ORD1685797,CUS8559,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Sachsen,2022-11-08
ORD438486,CUS8750,B2B,Beck's,Alcoholic Beverages,1.13,9,0.15,8.64,Hamburg,2022-07-16
ORD1123070,CUS3291,B2C,Rauch Multivitamin,Juices,2.38,12,0.0,28.56,Brandenburg,2022-09-27
ORD738095,CUS3074,B2C,Tomato Juice,Juices,3.43,1,0.0,3.43,Mecklenburg-Vorpommern,2023-08-27
ORD393909,CUS5712,B2C,Havana Club,Alcoholic Beverages,13.35,2,0.0,26.7,Baden-Württemberg,2023-08-13
ORD417162,CUS8727,B2B,Tomato Juice,Juices,2.73,89,0.05,230.82,Bremen,2021-01-06
ORD372155,CUS8506,B2C,Selters,Water,0.46,14,0.0,6.44,Nordrhein-Westfalen,2021-07-28
ORD1944432,CUS6450,B2C,Sprite,Soft Drinks,0.56,12,0.0,6.72,Nordrhein-Westfalen,2023-12-13
ORD2458978,CUS9926,B2C,Mango Juice,Juices,3.31,7,0.0,23.17,Hamburg,2023-09-18
ORD1621508,CUS4823,B2C,Rockstar,Soft Drinks,2.34,3,0.0,7.02,Bayern,2023-11-02
ORD1833195,CUS1241,B2C,Granini Apple,Juices,1.64,9,0.0,14.76,Nordrhein-Westfalen,2022-04-01
ORD2991325,CUS7258,B2C,Selters,Water,0.46,12,0.0,5.52,Sachsen,2021-07-13
ORD564249,CUS6651,B2B,Hohes C Orange,Juices,2.04,71,0.1,130.36,Bremen,2021-09-14
ORD2021179,CUS6259,B2C,Kölsch,Alcoholic Beverages,0.99,14,0.0,13.86,Thüringen,2023-12-02
ORD967973,CUS3,B2B,Gerolsteiner,Water,0.39,44,0.05,16.3,Brandenburg,2022-09-11
ORD481194,CUS9858,B2C,Beck's,Alcoholic Beverages,1.37,6,0.0,8.22,Brandenburg,2022-02-21
ORD899883,CUS8823,B2C,Sprite,Soft Drinks,0.53,9,0.0,4.77,Bayern,2021-12-14
ORD631301,CUS4521,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,4,0.0,34.28,Hamburg,2021-07-07
ORD191365,CUS1820,B2C,Apollinaris,Water,0.96,15,0.0,14.4,Hamburg,2022-06-16
ORD1682893,CUS726,B2C,Warsteiner,Alcoholic Beverages,1.08,8,0.0,8.64,Sachsen,2023-10-19
ORD2816791,CUS152,B2C,Tomato Juice,Juices,3.43,10,0.0,34.3,Sachsen,2023-07-24
ORD2059549,CUS5331,B2C,Passion Fruit Juice,Juices,2.93,3,0.0,8.79,Baden-Württemberg,2021-07-25
ORD535455,CUS6989,B2C,Tomato Juice,Juices,3.43,7,0.0,24.01,Sachsen,2023-04-29
ORD2106468,CUS7565,B2C,Fanta,Soft Drinks,1.19,8,0.0,9.52,Baden-Württemberg,2022-10-24
ORD2960082,CUS1580,B2B,Schwip Schwap,Soft Drinks,0.83,65,0.1,48.56,Bremen,2021-11-21
ORD1371783,CUS5111,B2C,Fanta,Soft Drinks,1.23,1,0.0,1.23,Sachsen,2023-08-28
ORD1258070,CUS3688,B2B,Evian,Water,1.66,86,0.15,121.35,Rheinland-Pfalz,2022-08-17
ORD121163,CUS5201,B2B,Mezzo Mix,Soft Drinks,0.69,32,0.15,18.77,Berlin,2022-10-10
ORD1109135,CUS3862,B2C,Gerolsteiner,Water,1.07,7,0.0,7.49,Mecklenburg-Vorpommern,2023-10-24
ORD492847,CUS1654,B2B,Apollinaris,Water,0.77,58,0.1,40.19,Saarland,2021-08-25
ORD227930,CUS9178,B2C,Bacardi,Alcoholic Beverages,13.84,11,0.0,152.24,Niedersachsen,2022-03-26
